route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084571,5,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084577,6,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084783,7,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084795,8,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084792,9,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084797,10,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084791,11,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084794,12,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084790,13,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084798,14,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084789,15,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084799,16,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084811,17,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084812,18,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084809,19,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084813,20,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084814,21,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084815,22,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084585,23,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084580,24,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084780,25,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084779,26,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
5-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084526,27,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084551,28,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084624,29,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084634,30,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084473,31,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351362,cxaa2084495,32,0,Westsyde to North Shore Ex.,0,120,8-3-42,186,0,120,36,2
17-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084687,1,0,Dallas to Wildlife Park,1,220,8-17-97,86,1,220,42,2
17-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084697,2,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084415,3,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084432,4,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084714,5,0,Batchelor To Harrington,1,100,8-14-39,1308,0,100,17,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084716,6,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
6-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084556,7,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084452,8,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084481,9,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084668,10,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084678,11,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084669,12,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084679,13,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084756,14,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084766,15,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084758,16,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084770,17,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084761,18,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084776,19,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084763,20,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084769,21,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084764,22,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084773,23,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084777,24,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1806-1806SA-Saturday-19,351363,cxaa2084778,25,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084443,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084472,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084568,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084576,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084572,5,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084578,6,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084793,7,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084796,8,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084803,9,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084804,10,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084801,11,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084805,12,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084806,13,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084807,14,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084808,15,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084810,16,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084787,17,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084800,18,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084788,19,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084802,20,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084573,21,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084579,22,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084586,23,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084575,24,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084830,25,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084833,26,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084583,27,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084582,28,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084581,29,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084584,30,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084820,31,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1806-1806SA-Saturday-19,351364,cxaa2084816,32,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084611,1,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084609,2,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084590,3,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084612,4,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084450,5,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084476,6,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084666,7,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351365,cxaa2084674,8,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084430,1,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084685,2,0,Dallas to Wildlife Park,1,201,8-17-101,398,1,201,32,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084698,3,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084416,4,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084429,5,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084417,6,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084433,7,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084419,8,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084431,9,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084421,10,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084434,11,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084420,12,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084435,13,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084662,14,0,Batchelor To Harrington,1,100,8-14-39,1308,0,100,17,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351366,cxaa2084713,15,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084661,1,0,Batchelor To Harrington,1,100,8-14-39,1308,0,100,17,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084660,2,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084448,3,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084478,4,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084663,5,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084675,6,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084854,7,0,Batchelor To Harrington,1,100,8-14-39,1308,0,100,17,1
14-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084857,8,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084593,9,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084617,10,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084377,11,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084404,12,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084645,13,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351367,cxaa2084655,14,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084588,1,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084608,2,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084371,3,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084399,4,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084589,5,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084616,6,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084454,7,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084482,8,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084688,9,0,Dallas to Wildlife Park,1,200,8-17-98,584,1,200,28,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084702,10,0,Dallas to Downtown,0,101,8-17-94,556,0,101,29,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084458,11,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084484,12,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084460,13,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084489,14,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
6-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084561,15,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084425,16,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084436,17,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084388,18,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084414,19,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
6-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084564,20,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084468,21,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084498,22,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084860,23,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351368,cxaa2084862,24,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084447,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084477,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084682,3,0,Dallas to Wildlife Park,1,201,8-17-101,398,1,201,32,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084699,4,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084686,5,0,Dallas to Wildlife Park,1,201,8-17-101,398,1,201,32,1
17-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084701,6,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084456,7,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084486,8,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
6-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084555,9,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084667,10,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084676,11,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084382,12,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084409,13,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084603,14,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084628,15,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084670,16,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084683,17,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084673,18,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084684,19,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
2-Kamloops,aaKA1806-1806SA-Saturday-19,351369,cxaa2084428,20,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084644,1,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084656,2,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084646,3,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084657,4,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084647,5,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084658,6,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084648,7,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084659,8,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084641,9,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084654,10,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084851,11,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1806-1806SA-Saturday-19,351370,cxaa2084848,12,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351371,cxaa2084451,1,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1806-1806SA-Saturday-19,351371,cxaa2084487,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
